Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Strap Size (product.metafields.custom.strap_size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Band material (product.metafields.shopify.band-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Clasp type (product.metafields.shopify.clasp-type),Color (product.metafields.shopify.color-pattern),Operating system (product.metafields.shopify.operating-system),SIM card capability (product.metafields.shopify.sim-card-capability),Subscription type (product.metafields.shopify.subscription-type),Target gender (product.metafields.shopify.target-gender),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
titanium-g10-military-watch-with-300m-water-resistance-sapphire-crystal-10-year-battery-life-and-gtls-tritium-illumination-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/T_12_SL2_NOV0162b.jpg?v=1701186749,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titanium-g10-military-watch-with-300m-water-resistance-sapphire-crystal-10-year-battery-life-and-gtls-tritium-illumination-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/T_12_SL2_NOV0177b.jpg?v=1701186749,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titanium-g10-military-watch-with-300m-water-resistance-sapphire-crystal-10-year-battery-life-and-gtls-tritium-illumination-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWCBlackPaprBox2021_6bb44a69-afc5-4313-9758-9e2773b44a83.webp?v=1701186749,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,"MWC G10 PVD 12/24 200m Water Resistant Military Watch, Sapphire Crystal and 10 Year Battery Life","<h3 data-start=""196"" data-end=""223"" class=""""><strong data-start=""200"" data-end=""221"">SKU: <meta charset=""utf-8""> <meta charset=""utf-8""> <b id=""docs-internal-guid-395db49e-7fff-6e37-8ac5-fdaeed9249d6""><span>G101224PV/200</span></b></strong></h3>
<p data-start=""224"" data-end=""296"" class=""""><strong data-start=""224"" data-end=""296"">MWC G10 PVD Military Watch with 12/24 Hour Dial and Sapphire Crystal</strong></p>
<p data-start=""298"" data-end=""669"" class="""">A modern evolution of the classic G10 model we first produced in the 1980s, this watch features a <strong data-start=""396"" data-end=""433"">U.S.-style 12/24 hour dial format</strong> .</p>
<hr data-start=""671"" data-end=""674"" class="""">
<h3 data-start=""676"" data-end=""696"" class=""""><strong data-start=""680"" data-end=""696"">Key Features</strong></h3>
<ul data-start=""698"" data-end=""1560"">
<li data-start=""698"" data-end=""897"" class="""">
<p data-start=""700"" data-end=""897"" class=""""><strong data-start=""700"" data-end=""726"">Luminova Dial Markings</strong><br data-start=""726"" data-end=""729"">Offers excellent nighttime visibility. Luminova charges via exposure to light and glows through the night without fading permanently—non-radioactive and long-lasting.</p>
</li>
<li data-start=""899"" data-end=""1221"" class="""">
<p data-start=""901"" data-end=""1221"" class=""""><strong data-start=""901"" data-end=""927"">Matte Black PVD Finish</strong><br data-start=""927"" data-end=""930"">The non-reflective, covert finish is specified in military contracts for <strong data-start=""1005"" data-end=""1045"">special forces and covert operations</strong>. The PVD process bonds color to the steel at a molecular level, far superior to painted finishes. While resistant to wear, it can show damage from extreme abrasion or gouging.</p>
</li>
<li data-start=""1223"" data-end=""1382"" class="""">
<p data-start=""1225"" data-end=""1382"" class=""""><strong data-start=""1225"" data-end=""1245"">Screw-Down Crown</strong><br data-start=""1245"" data-end=""1248"">Unlike push-in crowns, this locking crown offers <strong data-start=""1299"" data-end=""1343"">enhanced water resistance and durability</strong>, especially in demanding environments.</p>
</li>
<li data-start=""1384"" data-end=""1560"" class="""">
<p data-start=""1386"" data-end=""1560"" class=""""><strong data-start=""1386"" data-end=""1406"">Sapphire Crystal</strong><br data-start=""1406"" data-end=""1409"">Highly scratch and shatter-resistant, ideal for military, law enforcement, and outdoor use. Treated with anti-reflective coating for optimal clarity.</p>
</li>
</ul>
<hr data-start=""1562"" data-end=""1565"" class="""">
<h3 data-start=""1567"" data-end=""1596"" class=""""><strong data-start=""1571"" data-end=""1596"">Why Sapphire Crystal?</strong></h3>
<p data-start=""1598"" data-end=""1780"" class="""">Over 70% of our customers are professionals operating in extreme conditions—military personnel, police officers, and outdoor adventurers. For them, <strong data-start=""1746"" data-end=""1779"">sapphire crystal is essential</strong>:</p>
<ul>
<li data-start=""1784"" data-end=""1815"">Scratch and shatter-resistant</li>
<li data-start=""1818"" data-end=""1863"">Heat-treated to eliminate internal stresses</li>
<li data-start=""1866"" data-end=""1896"">Dual anti-reflective coating</li>
<li data-start=""1899"" data-end=""1947"">Stronger and longer-lasting than mineral glass</li>
<li data-start=""1950"" data-end=""2010"">The same material used in modern smartphones like the iPhone</li>
</ul>
<p data-start=""2012"" data-end=""2111"" class="""">While more expensive, sapphire is a particularly worthwhile upgrade for anyone needing a truly robust timepiece.</p>
<hr data-start=""2113"" data-end=""2116"" class="""">
<h3 data-start=""2118"" data-end=""2150"" class=""""><strong data-start=""2122"" data-end=""2150"">Technical Specifications</strong></h3>
<ul>
<li data-start=""2154"" data-end=""2221"">
<strong data-start=""2154"" data-end=""2172"">Case Diameter:</strong> 40mm (excluding crown), 42mm (including crown)</li>
<li data-start=""2224"" data-end=""2252"">
<strong data-start=""2224"" data-end=""2243"">Case Thickness:</strong> 11.5mm</li>
<li data-start=""2255"" data-end=""2272"">
<strong data-start=""2255"" data-end=""2266"">Weight:</strong> 60g</li>
<li data-start=""2275"" data-end=""2298"">
<strong data-start=""2275"" data-end=""2290"">Dial Color:</strong> Black</li>
<li data-start=""2301"" data-end=""2345"">
<strong data-start=""2301"" data-end=""2316"">Luminosity:</strong> Luminova (non-radioactive)</li>
<li data-start=""2348"" data-end=""2412"">
<strong data-start=""2348"" data-end=""2366"">Case Material:</strong> 316L Stainless Steel with Black PVD Coating</li>
<li data-start=""2415"" data-end=""2474"">
<strong data-start=""2415"" data-end=""2428"">Caseback:</strong> 316L Stainless Steel with Contract Markings</li>
<li data-start=""2477"" data-end=""2527"">
<strong data-start=""2477"" data-end=""2487"">Crown:</strong> Screw-Down Locking Crown (316L Steel)</li>
<li data-start=""2530"" data-end=""2573"">
<strong data-start=""2530"" data-end=""2551"">Water Resistance:</strong> 20 ATM (200m/660ft)</li>
<li data-start=""2576"" data-end=""2658"">
<strong data-start=""2576"" data-end=""2588"">Crystal:</strong> Sapphire – Scratch &amp; Shatter Resistant with Anti-Reflective Coating</li>
<li data-start=""2661"" data-end=""2704"">
<strong data-start=""2661"" data-end=""2673"">Battery:</strong> <meta charset=""utf-8"">CR2016 with 10 year battery life</li>
<li data-start=""2707"" data-end=""2760"">
<strong data-start=""2707"" data-end=""2720"">Movement:</strong> Ronda 715li Quartz with Date Window</li>
<li data-start=""2763"" data-end=""2816"">
<strong data-start=""2763"" data-end=""2773"">Strap:</strong> 20mm NATO Military Webbing Strap (Black)</li>
<li data-start=""2819"" data-end=""2864"">
<strong data-start=""2819"" data-end=""2828"">Lugs:</strong> Drilled Lugs</li>
</ul>
<hr data-start=""2866"" data-end=""2869"" class="""">
<p data-start=""2871"" data-end=""3047"" class="""">If you're after a tough, purpose-built watch with military-grade specs and classic looks, the <meta charset=""utf-8""><strong data-start=""200"" data-end=""221""><b id=""docs-internal-guid-395db49e-7fff-6e37-8ac5-fdaeed9249d6""><span>G101224PV/200</span></b></strong> is a proven performer with decades of field experience behind it.</p>
<!---->",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Full Range,"200m, 200m G10, 200m Infantry Watch, G10 200m, Infantry watches 200m",true,Title,Default Title,,,,,,,,G101224PV/200,0.0,shopify,deny,manual,199.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G101224PV_200_Black_Strap_EN_B.png?v=1768328032,1,"",false,"MWC G10 PVD 12/24 200m Water Resistant Military Watch, Fixed Strap Bars, Sapphire Crystal and 10 Year Battery Life",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G101224PV_200_not_on_strap.png?v=1768395938,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G101224PV_200_Nigh_EN_B.png?v=1768395938,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10_1224_200_PVD_TL_EN.png?v=1768395938,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G101224PV_200_Side_EN_B.png?v=1768395938,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G101224PV_200_Caseback_EN_B.png?v=1768395938,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G1012_24PVD_in_Box__JUN0043_b.jpg?v=1768395938,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10-pvd-12-24-200m-water-resistant-military-watch-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWCnewBlackBoxPackaging2019_78b72257-9411-450b-a99b-2d555e482bb3.jpg?v=1768395938,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g10sl-mkv-200m-660ft-water-resistant-military-watch-with-gtls-tritium-light-sources-sapphire-crystal-and-10-year-battery-life,"G10SL MKV 200m/660ft Water Resistant Military Watch with GTLS Tritium Light Sources, Sapphire Crystal and 10 Year Battery Life","<h3>SKU Code: G10SL/200</h3>
<p>This self-luminous G10 model is a significantly upgraded remake of a popular design from our past. It features a robust stainless steel case with 200m (660ft) water resistance, a screw-down crown, a screw caseback, a scratch-resistant sapphire crystal, and a 10-year battery life.</p>
<p>Combining the best of new and traditional technology, this model retains all the popular features of our conventional G10 Luminova models while incorporating cutting-edge self-luminous GTLS tritium vials. The specification of this watch adheres to American Military Specification Number: US MIL-W-46374F.</p>
<h3>Key Features:</h3>
<p><strong>Superior Night Visibility:</strong> The self-luminous system ensures easy readability at night. The G10SL/200 model features a distinctive face layout, with the hour and minute hands each containing a brightly glowing vial of tritium gas. Additionally, it has two lights at the 12 o'clock position, a unique feature to MWC. The vials contain less than the personal limit of 25 millicuries of radioactive gas, complying with U.S. Nuclear Regulatory Commission regulations (10 CFR 30.15).</p>
<p><strong>Tritium GTLS Tubes:</strong> Military watches of this type are among the easiest to read in low light or total darkness. The self-activated light source is up to 100 times brighter than traditional luminous paint. These light-emitting tubes require no battery power or any form of charging and never need servicing or maintenance. Their life expectancy is at least 10 years, after which they gradually fade.</p>
<p><strong>Durability:</strong> The standard MWC G10 is one of our most tried and tested models, with earlier variants in service for over 40 years. This model shares a similar casing to the Luminova models, ensuring the same level of durability as our non-tritium versions.</p>
<p><strong>Heavyweight NATO Webbing Strap:</strong> The G10SL/200 is supplied with a robust NATO webbing strap. The reverse of the case features various contract markings.</p>
<h3>Specifications:</h3>
<ul>
<li>
<strong>Case Diameter:</strong> 40mm (excluding crown), 42mm (including crown)</li>
<li>
<strong>Lug to Lug:</strong> 46mm</li>
<li>
<strong>Thickness:</strong> 13mm</li>
<li>
<strong>Weight:</strong> 66g</li>
<li>
<strong>Dial Color:</strong> Black</li>
<li>
<strong>Luminosity:</strong> GTLS Tritium Tubes</li>
<li>
<strong>Case Material:</strong> 316L Stainless Steel</li>
<li>
<strong>Caseback:</strong> Screw-down, 316L Stainless Steel</li>
<li>
<strong>Crown:</strong> Screw-down, 316L Stainless Steel</li>
<li>
<strong>Water Resistance:</strong> 200m / 660ft</li>
<li>
<strong>Battery:</strong> CR2016 Lithium - Estimated life 10 years</li>
<li>
<strong>Crystal:</strong> Scratch-resistant and shatterproof sapphire</li>
<li>
<strong>Movement:</strong> Ronda 715li with date window</li>
<li>
<strong>Strap:</strong> 2 x NATO issue straps (one black and one grey, 20mm)</li>
<li><strong>Fixed Military Pattern Strap Bars</strong></li>
</ul>
<h3>Benefits of Sapphire Crystal:</h3>
<p>Many customers ask about the benefits of sapphire crystal over standard mineral crystal. Synthetic sapphire is the best material for watch crystals due to its strength and resistance to shattering and scratching. These characteristics make it highly desirable for military and security personnel, police officers, and outdoor enthusiasts, who make up over 70% of our customers. Watches with mineral glass crystals are more prone to damage, even when using hardened mineral crystals. The strength of sapphire crystals comes from a heat treatment process that removes internal stresses, followed by the application of two layers of anti-reflective coating. This durability is why sapphire crystal is also used in the latest iPhones. Although sapphire crystal comes at a higher price, it is typically only fitted to higher-end watches.</p>
<p>Experience the ultimate blend of durability, visibility, and long-term performance with the MWC G10SL/200, a timepiece built to withstand the most extreme conditions while providing unparalleled readability and functionality.</p>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Full Range,"200m G10, 200m Infantry Watch, Tritium GTLS Self Luminous Watches",true,Title,Default Title,,,,,,,,G10SL/200,0.0,shopify,deny,manual,299.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10SL_200_GS__JUN0007_b.jpg?v=1718891447,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
g10sl-mkv-200m-660ft-water-resistant-military-watch-with-gtls-tritium-light-sources-sapphire-crystal-and-10-year-battery-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10SL_200_BS_JUN0010_b.jpg?v=1718891447,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
